ID,Archive,Year,Type,Topic,Origin,Destination,Author,Addressee,Keywords
CARDS0220,Arquivo Nacional da Torre do Tombo,1824,particular,pedido,"Portugal, Lisboa",S.l.,Nicolau da Silva,Sousa,"Denuncia,Nobleza,Escritura,Imprenta,Prisión,Justicia"
CARDS0221,Arquivo Nacional da Torre do Tombo,1824,particular,agradecimento,"Portugal, Lisboa",S.l.,Cândido de Almeida Sandoval,Manuel de Assis Mascarenhas Castelo Branco da Costa Lencastre,"Denuncia,Nobleza,Escritura,Imprenta,Prisión,Justicia"
CARDS0222,Arquivo Nacional da Torre do Tombo,1824,particular,pedido,"Portugal, Lisboa",S.l.,Cândido de Almeida Sandoval,Anónimo11,"Denuncia,Nobleza,Escritura,Imprenta,Prisión,Justicia"
CARDS0223,Arquivo Nacional da Torre do Tombo,1824,ami.,notícias,"Portugal, Lisboa",S.l.,Manuel Isidro da Paz,Cândido de Almeida Sandoval,"Denuncia,Nobleza,Conspiración,Imprenta,Prisión,Justicia"
CARDS0224,Arquivo Nacional da Torre do Tombo,1824,particular,pedido,"Portugal, Lisboa",S.l.,Cândido de Almeida Sandoval,Anónimo12,"Denuncia,Liberalismo,Imprenta,Conspiración,Prisión"
CARDS0225,Arquivo Nacional da Torre do Tombo,1824,particular,participação,"Portugal, Lisboa",S.l.,Cândido de Almeida Sandoval,António Luís de Oliveira Parente,"Denuncia,Liberalismo,Nobleza,Conspiración,Imprenta,Prisión"
CARDS0226,Arquivo Nacional da Torre do Tombo,1824,particular,denúncia,"Portugal, Lisboa",S.l.,Joaquim Maria Torres,Anónimo506,"Denuncia,Prisión,Imprenta,Liberalismo,Conspiración"
CARDS0227,Arquivo Nacional da Torre do Tombo,1824,ami.,notícias,"Portugal, Lisboa",S.l.,Cândido de Almeida Sandoval,Manuel Isidro da Paz,"Denuncia,Nobleza,Conspiración,Imprenta,Prisión,Justicia"
CARDS0228,Arquivo Nacional da Torre do Tombo,1818,particular,protesto,"Portugal, Lisboa",S.l.,Manuel António Assunção,José Luís da Silva,"Negocios,Dinero"
CARDS0229,Arquivo Nacional da Torre do Tombo,1824,particular,denúncia,"Portugal, Elvas",S.l.,João Costa,Simão da Silva Ferraz de Lima e Castro,"Denuncia,Liberalismo,Iglesia"
CARDS0232,Arquivo Nacional da Torre do Tombo,1822,particular,informação,"Portugal, Porto, Luzim","Portugal, Porto, Penafiel",José Luís Correia,Joaquim de Vairão,"Salud,Correspondencia,Catecismo,Clero,Avisos"
CARDS0233,Arquivo Nacional da Torre do Tombo,1822,particular,oferecimento,"Portugal, Porto",S.l.,Bernardo de Castelões,António de Poiares,"Salud,Ayuda,Honor,Escritura,Correspondencia"
CARDS0234,Arquivo Nacional da Torre do Tombo,1822,particular,agradecimento,"Portugal, Porto",S.l.,Bernardo de Castelões,António de Poiares,"Dinero,Compraventa,Educación,Lectura,Catecismo"
CARDS0235,Arquivo Nacional da Torre do Tombo,1822,particular,agradecimento,"Portugal, Porto","Portugal, Porto, Penafiel",José de São Miguel de Lobrigos,António de Poiares,Universidad
CARDS0236,Arquivo Nacional da Torre do Tombo,1822,particular,pedido,"Portugal, Porto","Portugal, Porto, Penafiel",José de São Miguel de Lobrigos,António de Poiares,"Convento,Educación,Conflicto"
CARDS0237,Arquivo Nacional da Torre do Tombo,1822,familiar,pedido,"Portugal, Lisboa",S.l.,António,Januário da Costa Neves,"Denuncia,Imprenta,Conspiración,Prisión,Nobleza,Justicia"
CARDS0238,Arquivo Nacional da Torre do Tombo,1822,particular,justificação,S.l.,S.l.,Lacerda,Januário da Costa Neves,"Denuncia,Imprenta,Conspiración,Nobleza,Prisión,Justicia"
CARDS0239,Arquivo Nacional da Torre do Tombo,1822,,instruções,"Portugal, Lisboa",S.l.,Januário da Costa Neves,Anónimo55,"Denuncia,Imprenta,Conspiración,Nobleza,Prisión,Justicia"
CARDS0240,Arquivo Nacional da Torre do Tombo,1822,particular,notícias,"Portugal, Lisboa","Portugal, Braga",Francisco de Alpoim e Meneses,Francisco António Borba,"Liberalismo,Bienes"
CARDS0241,Arquivo Nacional da Torre do Tombo,1822,ami.,notícias,"Portugal, Lisboa","Portugal, Porto",Francisco de Alpoim e Meneses,Sebastião César Pinto da Mata,"Denuncia,Imprenta,Conspiración,Nobleza,Prisión,Justicia"
CARDS0242,Arquivo Nacional da Torre do Tombo,1821,particular,instruções,"Portugal, Esgueira, Aveiro","Portugal, Braga",Francisco de Alpoim e Meneses,Francisco António Borba,"Bienes,Dinero,Deudas"
CARDS0243,Arquivo Nacional da Torre do Tombo,1821,particular,instruções,"Portugal, Esgueira, Aveiro","Portugal, Braga",Francisco de Alpoim e Meneses,Francisco António Borba,"Denuncia,Imprenta,Conspiración,Nobleza,Prisión,Justicia"
CARDS0244,Arquivo Nacional da Torre do Tombo,1822,particular,instruções,"Portugal, Lisboa","Portugal, Braga",Francisco de Alpoim e Meneses,Francisco António Borba,"Familia,Persecución,Bienes"
CARDS0245,Arquivo Nacional da Torre do Tombo,1822,particular,informação,"Portugal, Lisboa",S.l.,Francisco de Alpoim e Meneses,Francisco António Borba,"Denuncia,Imprenta,Conspiración,Nobleza,Prisión,Justicia"
CARDS0246,Arquivo Nacional da Torre do Tombo,1822,particular,instruções,"Portugal, Lisboa","Portugal, Braga",Francisco de Alpoim e Meneses,Francisco António Borba,"Denuncia,Imprenta,Conspiración,Nobleza,Prisión,Justicia"
CARDS0248,Arquivo Nacional da Torre do Tombo,1822,particular,escusa,"Portugal, Lisboa","Portugal, Lisboa",Luís do Rego Barreto,José da Silva Carvalho,"Denuncia,Conspiración,Liberalismo"
CARDS0249,Arquivo Nacional da Torre do Tombo,1822,particular,informação,"Portugal, Lisboa","Portugal, Lisboa",Luís do Rego Barreto,José da Silva Carvalho,"Conspiración,Liberalismo"
CARDS0250,Arquivo Nacional da Torre do Tombo,1822,particular,garantia,"Portugal, Lisboa","Portugal, Lisboa",Rodrigo da Fonseca Magalhães,José da Silva Carvalho,"Liberalismo,Conspiración"
CARDS0251,Arquivo Nacional da Torre do Tombo,1822,particular,informação,"Portugal, Lisboa","Portugal, Lisboa",Rodrigo da Fonseca Magalhães,José da Silva Carvalho,"Denuncia,Conspiración,Liberalismo"
CARDS0252,Arquivo Nacional da Torre do Tombo,1822,particular,informação,"Portugal, Lisboa","Portugal, Lisboa",Rodrigo da Fonseca Magalhães,José da Silva Carvalho,"Denuncia,Conspiración,Liberalismo"
CARDS0253,Arquivo Nacional da Torre do Tombo,1822,particular,informação,"Portugal, Lisboa","Portugal, Lisboa",Rodrigo da Fonseca Magalhães,José da Silva Carvalho,"Denuncia,Conspiración,Liberalismo"
CARDS0254,Arquivo Nacional da Torre do Tombo,1822,particular,informação,"Portugal, Lisboa","Portugal, Lisboa",Rodrigo da Fonseca Magalhães,José da Silva Carvalho,"Denuncia,Conspiración,Liberalismo"
CARDS0255,Arquivo Nacional da Torre do Tombo,1822,particular,informação,"Portugal, Lisboa","Portugal, Lisboa",Rodrigo da Fonseca Magalhães,José da Silva Carvalho,"Denuncia,Conspiración,Liberalismo"
CARDS0256,Arquivo Nacional da Torre do Tombo,1822,particular,informação,"Portugal, Lisboa","Portugal, Lisboa",Rodrigo da Fonseca Magalhães,José da Silva Carvalho,"Denuncia,Conspiración,Liberalismo"
CARDS0257,Arquivo Nacional da Torre do Tombo,1822,particular,excusa,"Portugal, Lisboa","Portugal, Lisboa",Rodrigo da Fonseca Magalhães,José da Silva Carvalho,"Denuncia,Conspiración,Liberalismo"
CARDS0258,Arquivo Nacional da Torre do Tombo,1822,particular,aviso,"Portugal, Lisboa","Portugal, Lisboa",Rodrigo da Fonseca Magalhães,José da Silva Carvalho,"Denuncia,Conspiración,Liberalismo"
CARDS0260,Arquivo Nacional da Torre do Tombo,1822,particular,informação,"Portugal, Setúbal, Aldeia Galega","Portugal, Porto",António Duarte Pimenta,José Luís Coelho Monteiro,"Denuncia,Imprenta,Conspiración,Nobleza,Prisión,Justicia"
CARDS0261,Arquivo Nacional da Torre do Tombo,1822,particular,informação,"Portugal, Lisboa","Portugal, Porto",António Duarte Pimenta,José Luís Coelho Monteiro,"Denuncia,Imprenta,Conspiración,Nobleza,Prisión,Justicia"
CARDS0262,Arquivo Nacional da Torre do Tombo,1822,particular,pedido,"Portugal, Évora, Montemor-o-Novo","Portugal, Porto",António Duarte Pimenta,José Luís Coelho Monteiro,"Denuncia,Imprenta,Conspiración,Nobleza,Prisión,Justicia"
CARDS0263,Arquivo Nacional da Torre do Tombo,1822,familiar,pedido,"Portugal, Évora, Montemor-o-Novo","Portugal, Porto",António Duarte Pimenta,Francisco António da Silva,"Denuncia,Imprenta,Conspiración,Nobleza,Prisión,Justicia"
CARDS0264,Arquivo Nacional da Torre do Tombo,1822,familiar,notícias,"Portugal, Setúbal, Aldeia Galega","Portugal, Porto",António Duarte Pimenta,Francisco António da Silva,"Denuncia,Imprenta,Conspiración,Nobleza,Prisión,Justicia"
CARDS0265,Arquivo Nacional da Torre do Tombo,1822,familiar,notícias,"Portugal, Lisboa","Portugal, Porto",António Duarte Pimenta,Francisco António da Silva,"Denuncia,Imprenta,Conspiración,Nobleza,Prisión,Justicia"
CARDS0266,Arquivo Nacional da Torre do Tombo,1822,particular,pedido,"Portugal, Évora, Montemor-o-Novo","Portugal, Lisboa",António Duarte Pimenta,José Joaquim Simões,"Denuncia,Imprenta,Conspiración,Nobleza,Prisión,Justicia"
CARDS0267,Arquivo Nacional da Torre do Tombo,1822,particular,pedido,"Portugal, Évora, Montemor-o-Novo","Portugal, Lisboa",António Duarte Pimenta,António da Silva Malafaia,"Denuncia,Imprenta,Conspiración,Nobleza,Prisión,Justicia"
CARDS0268,Arquivo Nacional da Torre do Tombo,1822,anónima,informação,S.l.,S.l.,Anónimo57,Manuel António Gomes Ferreira,"Denuncia,Imprenta,Conspiración,Nobleza,Prisión,Justicia"
CARDS0269,Arquivo Nacional da Torre do Tombo,1823,anónima,denúncia,"Portugal, Lisboa","Portugal, Lisboa",Anónimo101,Simão da Silva Ferraz de Lima e Castro,"Denuncia,Liberalismo"
CARDS0270,Arquivo Nacional da Torre do Tombo,1823,anónima,denúncia,"Portugal, Lisboa","Portugal, Lisboa",Anónimo101,Simão da Silva Ferraz de Lima e Castro,"Denuncia,Conspiración,Liberalismo"
CARDS0271,Arquivo Nacional da Torre do Tombo,1828,particular,pedido,"Portugal, Lisboa","Portugal, Setúbal, Alcochete",Félix da Gama,Francisco Boto Pimentel,"Viajes,Dinero,Deudas,Propiedades,Arrendamiento"
CARDS0272,Arquivo Nacional da Torre do Tombo,1828,particular,pedido,"Portugal, Lisboa","Portugal, Setúbal, Alcochete",Félix da Gama,Manuel da Costa Alves,"Viajes,Deudas,Propiedades,Arrendamiento,Honor,Dinero"
CARDS0273,Arquivo Nacional da Torre do Tombo,1828,particular,informação,"Portugal, Barcelos, Vila Franca","Portugal, Lisboa, Rossio",Félix da Gama,Rosa Joaquina dos Santos,"Meteorología,Incautación,Viajes,Promesas"
CARDS0274,Arquivo Nacional da Torre do Tombo,1830,particular,participação,"Portugal, Avis, Alandroal",S.l.,José Jerónimo da Gama Lobo,José Maria Enfado,"Justicia,Confesión,Comunicación,Bebidas,Ganado"
CARDS0275,Arquivo Nacional da Torre do Tombo,1830,particular,participação,"Portugal, Vila Viçosa, Aldeia do Baldio",S.l.,João da Silva,José Jerónimo da Gama Lobo,"Robo,Ganado,Denuncia,Testigos,Incautación"
CARDS0276,Arquivo Nacional da Torre do Tombo,1825,particular,ameaça,"Portugal, Lisboa",S.l.,Narciso Manuel Antunes,António,"Amenazas,Magia,Pobreza,Espiritualidad,Misticismo"
CARDS0277,Arquivo Nacional da Torre do Tombo,1825,particular,ameaça,"Portugal, Lisboa",S.l.,Narciso Manuel Antunes,António,"Amenazas,Magia,Endemoniadas"
CARDS0278,Arquivo Nacional da Torre do Tombo,1816,particular,escusa,"Portugal, Lisboa",S.l.,Nicolau Murta,Manuel Francisco Furtado,"Dinero,Deudas"
CARDS0279,Arquivo Nacional da Torre do Tombo,1816,particular,garantia,"Portugal, Lisboa",S.l.,Nicolau Murta,Manuel Francisco Furtado,"Deudas,Dinero,Negocios"
CARDS0280,Arquivo Nacional da Torre do Tombo,1816,particular,escusa,"Portugal, Lisboa",S.l.,Nicolau Murta,Manuel Francisco Furtado,"Deudas,Dinero,Ejército,Negocios"
CARDS0282,Arquivo Nacional da Torre do Tombo,1827,amor,instruções,"Portugal, Lisboa",S.l.,José Matias Monteiro,Emília,"Amor,Violencia,Robo"
CARDS0283,Arquivo Nacional da Torre do Tombo,1827,ami.,pedido,"Portugal, Lisboa",S.l.,José Matias Monteiro,Francisco Marques da Silva,"Amistad,Dinero,Ayuda,Robo"
CARDS0284,Arquivo Nacional da Torre do Tombo,1827,particular,pedido,"Portugal, Lisboa",S.l.,José Matias Monteiro,Antóno Rodrigues da Silva,"Amistad,Amor,Dinero,Robo,Cautivos"
CARDS0285,Arquivo Nacional da Torre do Tombo,1827,particular,pedido,"Portugal, Lisboa",S.l.,José Matias Monteiro,José Maria Dozbe,"Amistad,Cautivos,Clausura"
CARDS0286,Arquivo Nacional da Torre do Tombo,1827,particular,escusa,"Portugal, Lisboa",S.l.,Pedro Fernandes,José Matias Monteiro,"Amistad,Clausura,Cautivos"
CARDS0287,Arquivo Nacional da Torre do Tombo,1827,particular,informação,"Portugal, Lisboa",S.l.,Martiniano Gomes Barreto,António dos Santos Monteiro,"Clausura,Cautivos"
CARDS0288,Arquivo Nacional da Torre do Tombo,1827,particular,pedido,"Portugal, Lisboa",S.l.,José Matias Monteiro,Martiniano Gomes Barreto,"Cita,Caza,Cautivos,Clausura"
CARDS0289,Arquivo Nacional da Torre do Tombo,1827,familiar,notícias,"Portugal, Lisboa",S.l.,José Matias Monteiro,Nicolau Tolentino Monteiro,"Familia,Indulto,Caza,Cautivos,Clausura"
CARDS0290,Arquivo Nacional da Torre do Tombo,1821,particular,protesto,"Portugal, Lisboa","Portugal, Lisboa",António José de Miranda Júnior,Pedro Alexandre Cavroé,"Dinero,Honor,Imprenta,Liberalismo"
CARDS0291,Arquivo Nacional da Torre do Tombo,1827,particular,pedido,"Portugal, Setúbal","Portugal, Lisboa",Miguel Correia Cardoso de Leão Soares,Valério Máximo da Costa,"Dinero,Robo,Iglesia,Justicia"
CARDS0292,Arquivo Nacional da Torre do Tombo,1827,particular,pedido,"Portugal, Setúbal","Portugal, Lisboa",Miguel Correia Cardoso de Leão Soares,Valério Máximo da Costa,"Dinero,Robo,Iglesia,Justicia"
CARDS0293,Arquivo Nacional da Torre do Tombo,1831,particular,escusa,"Portugal, Portalegre, Monte da Basteira","Portugal, Portalegre, Arronches",Susana Maria,Luís José de Almeida Saraiva,"Allanamiento,Enfermedad,Justicia,Testigos"
CARDS0294,Arquivo Nacional da Torre do Tombo,1809,particular,instruções,"Brasil, Rio de Janeiro","Açores, Ilha do Faial",Lorenzo Caleppi,Vicente da Silva,"Convento,Rebelión"
CARDS0296,Arquivo Nacional da Torre do Tombo,1829,particular,ameaça,"Portugal, Lisboa",S.l.,Gertrudes Ferreira,Anacleto José Coutinho,"Dinero,Ropa,Fiesta religiosa,Recaudación,Deudas,Bienes"
CARDS0297,Arquivo Nacional da Torre do Tombo,1829,particular,ameaça,"Portugal, Lisboa",S.l.,Gertrudes Ferreira,Anacleto José Coutinho,"Deudas,Dinero,Recaudación,Amistad"
CARDS0298,Arquivo Nacional da Torre do Tombo,1819,particular,pedido,"Portugal, Lisboa",S.l.,José Maria,Maria da Conceição da Cunha,"Salud,Justicia,Testigos,Falsificación,Fautoría,Comunicación"
CARDS0299,Arquivo Nacional da Torre do Tombo,1824,particular,súplica,"Portugal, Lisboa",S.l.,Manuel Fernandes de Passos Chaves,Vicente Ferreira da Silva,"Ayuda,Deudas,Familia,Represalias"
CARDS0304,Arquivo Nacional da Torre do Tombo,1825,anónima,denúncia,"Portugal, Lisboa","Portugal, Lisboa",Anónimo58,Isidoro da Encarnação Queirós,"Allanamiento,Robo,Violencia"
CARDS0305,Arquivo Nacional da Torre do Tombo,1825,particular,denúncia,"Portugal, Lisboa",,Isidoro da Encarnação Queirós,José Maria de Lemos Carvalho Sousa Beltrão,"Allanamiento,Denuncia,Robo"
CARDS0306,Arquivo Nacional da Torre do Tombo,1825,anónima,denúncia,"Portugal, Lisboa","Portugal, Lisboa",Anónimo58,Isidoro da Encarnação Queirós,"Allanamiento,Robo,Violencia"
CARDS0307,Arquivo Nacional da Torre do Tombo,1825,anónima,denúncia,"Portugal, Lisboa","Portugal, Lisboa",Anónimo58,Isidoro da Encarnação Queirós,"Allanamiento,Robo,Violencia"
CARDS0308,Arquivo Nacional da Torre do Tombo,1823,particular,informação,"Portugal, Lisboa",S.l.,Cândido de Almeida Sandoval,Caetano José de Carvalho,"Conspiración,Denuncia,Masonería,Traición,Liberalismo,Cita"
CARDS0309,Arquivo Nacional da Torre do Tombo,1823,particular,denúncia,"Portugal, Lisboa",S.l.,Cândido de Almeida Sandoval,Manuel Marinho Falcão de Castro,"Conspiración,Denuncia,Masonería,Traición,Liberalismo,Ayuda"
CARDS0310,Arquivo Nacional da Torre do Tombo,1823,particular,participação formal,"Portugal, Lisboa",S.l.,Cândido de Almeida Sandoval,Simão da Silva Ferraz de Lima e Castro,"Conspiración,Denuncia,Masonería,Liberalismo,Traición,Prisión"
CARDS0311,Arquivo Nacional da Torre do Tombo,1823,particular,pedido,"Portugal, Lisboa",S.l.,Cândido de Almeida Sandoval,Francisco Raimundo da Silveira,"Conspiración,Denuncia,Masonería,Liberalismo,Traición,Cita"
CARDS0312,Arquivo Nacional da Torre do Tombo,1823,particular,informação,"Portugal, Lisboa",S.l.,"Leonor de Almeida Lorena e Lencastre, marquesa de Alorna",Francisco Paula de Aguiar Ottolini,"Conspiración,Denuncia,Masonería,Liberalismo,Traición,Denuncia"
CARDS0314,Arquivo Nacional da Torre do Tombo,1823,ami.,pedido,"Portugal, Valença, Caminha","Portugal, Lisboa",Manuel Solitano,Bento Lado de Miranda,"Conspiración,Denuncia,Masonería,Liberalismo,Traición,Correspondencia"
CARDS0315,Arquivo Nacional da Torre do Tombo,1823,particular,pedido,"Portugal, Valença, Caminha","Portugal, Lisboa",Manuel Solitano,Bento Lado de Miranda,"Conspiración,Denuncia,Masonería,Liberalismo,Traición,Correspondencia"
CARDS0316,Arquivo Nacional da Torre do Tombo,1823,particular,pedido,"Portugal, Lisboa","Portugal, Lisboa",Cândido de Almeida Sandoval,Simão da Silva Ferraz de Lima e Castro,"Conspiración,Denuncia,Masonería,Prisión"
CARDS0317,Arquivo Nacional da Torre do Tombo,1823,particular,denúncia,"Portugal, Lisboa","Portugal, Lisboa",Joaquim Maria Torres,Infante Dom Miguel,"Conspiración,Denuncia,Masonería,Liberalismo,Imprenta"
CARDS0318,Arquivo Nacional da Torre do Tombo,1823,particular,informação,"Portugal, Lisboa",,Joaquim Maria Torres,Anónimo538,"Conspiración,Denuncia,Masonería,Liberalismo,Ejército"
CARDS0319,Arquivo Nacional da Torre do Tombo,1823,particular,participação,"Portugal, Lisboa","Portugal, Lisboa",Joaquim Maria Torres,Infante Dom Miguel,"Conspiración,Denuncia,Masonería,Liberalismo"
CARDS0320,Arquivo Nacional da Torre do Tombo,1823,particular,informação,"Portugal, Lisboa","Portugal, Lisboa",Joaquim Maria Torres,Infante Dom Miguel,"Conspiración,Denuncia,Masonería,Liberalismo,Ejército"
CARDS0321,Arquivo Nacional da Torre do Tombo,1823,particular,informação,"Portugal, Lisboa","Portugal, Lisboa",Joaquim Maria Torres,Infante Dom Miguel,"Conspiración,Denuncia,Masonería,Liberalismo,Imprenta"
CARDS0322,Arquivo Nacional da Torre do Tombo,1823,particular,informação,"Portugal, Lisboa","Portugal, Lisboa",Joaquim Maria Torres,Infante Dom Miguel,"Conspiración,Denuncia,Masonería,Liberalismo,Imprenta"
CARDS0323,Arquivo Nacional da Torre do Tombo,1823,particular,informação,"Portugal, Lisboa","Portugal, Lisboa",Joaquim Maria Torres,Infante Dom Miguel,"Conspiración,Denuncia,Masonería,Liberalismo,Imprenta,Destierro"
CARDS0324,Arquivo Nacional da Torre do Tombo,1810,particular,declaração,"Brasil, Maranhão","Brasil, Maranhão",João António Lisboa,António dos Santos,"Agricultura,Arrendamiento"
CARDS0325,Arquivo Nacional da Torre do Tombo,1830,familiar,instruções,"Portugal, Lamego, Santa Marta de Penaguião","Portugal, Lamego, Fontelo",António de Carvalho,Vitória Pinta,"Prisión,Moneda,Ropa,Familia,Falsificación,Menaje"
CARDS1201,Arquivo Nacional da Torre do Tombo,1817,particular,denúncia,"Portugal, Lisboa, Palácio dos Santos",S.l.,"José Maria da Piedade de Lencastre Silveira Castelo Branco de Almeida Sá e Meneses, 4º Marquês de Abrantes",João de Matos N. Barbosa de Magalhães,
CARDS1202,Arquivo Nacional da Torre do Tombo,1831,particular,crítica,S.l.,S.l.,Anónimo59,Anónimo60,"Guerras liberales,Miguel I de Portugal"
CARDS1204,Arquivo Nacional da Torre do Tombo,1820,particular,acusação,"Portugal, Lisboa","Portugal, Lisboa",Bernardo de Sá Nogueira,Bernardo Correia de Castro e Sepúlveda,"Liberalismo,Ejército,Prisión,Conspiración"
CARDS2170,Arquivo Nacional da Torre do Tombo,1800,particular,pergunta,"Portugal, Esgueira, Branca","Portugal, Feira, Ribadul",Luís Pereira Pinto,António Rebelo Santiago,"Blasfemia,Denuncia"
CARDS2171,Arquivo Nacional da Torre do Tombo,1805,particular,pedido,"Portugal, Esgueira, Vouga, Macinhata de Vouga",S.l.,Manuel Pereira da Graça,Bernardo de Vasconcelos,"Proposiciones,Justicia"
CARDS2224,Arquivo Nacional da Torre do Tombo,1801,ami.,felicitação,"Portugal, Lisboa","Portugal, Lisboa",Cipriano Ribeiro Freire,João de Almeida de Melo e Castro,Diplomacia
